demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,class,reg_target
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,112.0271082
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,47.46566017
0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,-20.58574823
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,-153.3405744
0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,378.0098527
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-178.9218886
0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,-57.53848107
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,16.4930568
1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,45.59237088
1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,136.0175317
1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,-78.53677797
1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,-23.11900905
0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,-140.4005678
0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,-280.3848442
0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,-18.63941931
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,148.9068769
1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,-132.758301
1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-284.5112015
1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,-32.23086113
0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,177.9008224
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,17.20624214
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,-288.6358528
0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,-288.7350262
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,129.1496905
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-100.6204103
0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,-84.33079557
1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,14.99163793
0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,53.16525605
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-235.0430396
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,-100.0900414
1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,65.53665894
0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,24.99519515
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,-160.1291708
0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,37.790896
0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,265.1516436
1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,-446.4670534
1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,-118.7161631
1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,-39.03591487
0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,267.9493883
0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,36.94285447
1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,271.4008455
0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,-160.3390426
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,6.85117894
1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,127.8548897
0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,51.24566613
1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,-256.8781308
0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,-162.6936852
0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,151.4961399
1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,59.75170907
0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,-40.5103581
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,251.7435671
1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,58.86996006
0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,-261.9695372
1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,144.9905415
1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,87.98045836
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,-110.0765153
0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,47.58340756
0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,-150.3659045
0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-97.24346253
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,-98.76868698
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,-164.8025217
1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-299.3810359
1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,-99.94145924
0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,103.0191782
0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,175.6561196
1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,199.2299109
0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,-108.0022421
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,35.31930714
0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,-30.55590575
1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,178.3006452
1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,-16.88445284
0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,294.4136185
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,-143.5583803
0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,-192.8482975
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,43.94106113
0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,-46.96069757
1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,31.55948658
1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,29.42348549
1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,-346.1499028
0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,57.91954833
1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,233.7741155
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,-268.3253331
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-195.120414
0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,76.53211169
1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,347.8390001
1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,57.85777061
1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,-46.93150482
1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,-165.2512209
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,-46.4768641
1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,-177.2564758
1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,-255.7025247
0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,-59.78026294
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,-13.06192793
0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,16.32523641
1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,-25.72223558
0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,-220.2330203
0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-28.69669699
0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,133.6969809
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,-133.1861571
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,90.48696696
0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,-110.1164389
0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,104.313244
1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,-104.3064261
0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,73.16252161
0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,86.58229018
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,-222.0887057
0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,-266.1508614
1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,-89.15296419
1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,-26.74051357
0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,166.2367579
0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-56.90568109
0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,-52.04545623
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,312.2896384
1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,8.030686355
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,-150.8077397
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,227.7172049
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,-223.8024579
0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,-154.3168617
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,244.2626424
1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,88.75010328
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,-193.8307003
1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,69.88489492
0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,-151.0184016
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-500.921325
0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,62.89177316
1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,-209.2634382
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,133.9106936
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,-97.29349078
1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,91.85498911
0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,44.36586208
1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,-143.5543013
0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,127.4385038
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,134.9638016
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,-59.22563748
0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,-41.77505428
1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,-140.8436748
0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,15.44181043
0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,105.8192008
1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-12.61543051
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,243.1437788
1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,-40.05736408
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-117.2712227
0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,227.459839
1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,30.8902637
1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,-2.937716273
0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,35.72448091
1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,64.93420719
1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,95.01034172
0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,-20.18627579
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,-57.36315022
0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,-48.48466096
1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,160.1096903
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,126.9527211
0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,222.4880727
1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,47.39206572
0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,-35.26237808
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,-123.9115853
0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,149.784558
1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1.896944869
0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,28.81164656
0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,160.8801329
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,-7.82955063
1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,16.84736304
0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,36.38834952
1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,-28.37542691
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,59.49173446
0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,4.942432536
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,101.2672683
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,208.1616634
1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,166.3333507
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,-216.4805626
1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,-199.2631073
1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,-19.88013427
1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,-261.1038391
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,122.3994547
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,160.4818302
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,122.3658201
1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,94.31179801
1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,92.03434874
1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,-57.30428089
0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,275.7614416
0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-69.66723025
0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,-105.2385271
1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,-34.35291431
0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,-86.9394002
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,-195.8557574
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,-435.3359841
1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,78.38144973
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,-27.54574904
0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,20.54095893
0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,196.0136902
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,-235.5327996
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,-190.2758109
1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,162.905324
1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,-273.1320428
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,74.57595495
0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,291.3199381
1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,45.91720469
1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-184.3341867
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,238.2982024
1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,210.0938883
0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.418764287
1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,-116.2903075
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,-220.0656098
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,248.3233966
0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,257.5096075
1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-129.5858167
1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,110.0304092
1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,221.7491552
0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,-152.2644323
0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,269.7682034
0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,103.1497453
1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,107.6976229
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4.821288971
0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,-125.7747898
0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,-206.7520552
0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,-116.3532044
0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,-289.7465616
1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,-130.5620769
0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,-87.75411195
0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,242.9044206
0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,-29.53778745
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,-29.6370048
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,-113.610148
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,173.8254323
0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,-87.02621222
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,-10.24012025
0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,38.18728508
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,26.82706376
1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,-167.9314559
1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,46.46149108
0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,67.16131655
1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,-222.7315771
1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,-111.1392277
0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,-82.35742651
0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,-171.2050208
0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,-0.311128583
1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,123.3224507
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,-68.81928853
1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,112.6272412
0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,-27.75026079
0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,34.72480035
1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,-71.46344925
1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,182.3481446
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-197.5826526
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,116.6012246
0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,-8.264746835
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,244.054166
1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,-124.6879905
1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,95.64797202
1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,170.7984961
0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,22.48471567
0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,-101.8768619
1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,-94.04127896
0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,-151.1615366
0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,214.0358432
0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,90.98515624
1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,152.4911256
0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,342.7157486
1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,65.68664593
0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,-92.38491648
0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,16.65566951
0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,-227.7689603
0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,141.68646
0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,312.411806
0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,-31.7031311
1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0.471550436
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-217.8004927
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,-195.4306739
0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,166.5023124
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,113.2787936
1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,-244.4450972
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,-168.6374555
1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,-171.1556523
0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,-228.3522849
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,196.0520007
1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,96.56082017
1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,58.11527337
0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,191.7644893
0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,-82.21572934
1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,168.6489217
1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,99.6657163
0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,-289.196199
1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,91.54920025
1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,-16.79365819
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,-286.0019094
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,-6.268139704
